unique_id,ds,y,Exogenous1,Exogenous2,day_0,day_1,day_2,day_3,day_4,day_5,day_6
FR,2016-12-13 03:00:00,44.01,56091.0,61858.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 04:00:00,42.77,55679.0,60110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 05:00:00,50.0,56660.0,60889.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 06:00:00,60.23,60071.0,65357.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 07:00:00,72.25,64263.0,73456.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 08:00:00,75.87,65953.0,78362.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 09:00:00,74.68,64957.0,77565.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 10:00:00,70.99,64378.0,76806.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 11:00:00,70.0,63370.0,76046.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 12:00:00,68.75,62614.0,75449.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 13:00:00,67.06,62649.0,75708.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 14:00:00,68.22,61729.0,72353.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 15:00:00,68.33,61161.0,70428.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 16:00:00,68.75,61252.0,69909.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 17:00:00,75.49,64844.0,71551.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 18:00:00,79.3,67923.0,76042.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 19:00:00,73.45,66361.0,78729.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 20:00:00,69.43,64208.0,75427.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 21:00:00,63.58,62047.0,70450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 22:00:00,63.37,60922.0,67024.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-13 23:00:00,60.15,61722.0,70814.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-14 00:00:00,57.3,60404.0,68670.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 01:00:00,51.1,57433.0,63431.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 02:00:00,48.98,57052.0,63875.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 03:00:00,46.01,56448.0,60352.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 04:00:00,45.52,55691.0,58667.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 05:00:00,49.5,56759.0,59700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 06:00:00,58.07,59585.0,63926.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 07:00:00,77.02,62703.0,71863.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 08:00:00,82.26,65281.0,76904.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 09:00:00,78.58,65387.0,76200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 10:00:00,77.17,64916.0,76042.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 11:00:00,75.94,64265.0,75226.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 12:00:00,70.55,62588.0,74608.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 13:00:00,69.91,62416.0,74255.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 14:00:00,69.69,61774.0,70716.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 15:00:00,72.52,61602.0,68848.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 16:00:00,75.15,61680.0,68065.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 17:00:00,91.81,64825.0,70171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 18:00:00,87.39,66884.0,74919.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 19:00:00,79.18,64973.0,77841.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 20:00:00,71.2,63791.0,74619.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 21:00:00,64.47,62127.0,70194.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 22:00:00,63.65,60732.0,66769.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-14 23:00:00,62.45,61188.0,70440.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-15 00:00:00,59.15,60824.0,68444.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 01:00:00,55.21,58290.0,64061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 02:00:00,54.1,57237.0,64080.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 03:00:00,51.8,56625.0,60862.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 04:00:00,51.68,56099.0,59071.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 05:00:00,56.13,56447.0,60185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 06:00:00,66.62,59895.0,64278.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 07:00:00,76.92,63690.0,72530.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 08:00:00,81.81,65819.0,77520.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 09:00:00,77.08,65483.0,76361.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 10:00:00,76.38,64942.0,76304.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 11:00:00,75.16,64160.0,75695.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 12:00:00,71.9,62728.0,75374.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 13:00:00,70.81,62668.0,75209.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 14:00:00,70.15,62021.0,71843.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 15:00:00,71.65,61406.0,70038.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 16:00:00,77.0,61820.0,69387.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 17:00:00,81.24,65253.0,71101.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 18:00:00,81.3,67445.0,75637.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 19:00:00,78.37,66537.0,78055.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 20:00:00,70.15,63782.0,74631.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 21:00:00,64.44,62044.0,70114.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 22:00:00,65.0,60187.0,66898.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-15 23:00:00,62.04,60927.0,70346.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-16 00:00:00,55.57,60443.0,68246.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 01:00:00,50.81,58169.0,63587.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 02:00:00,50.0,57417.0,63242.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 03:00:00,48.6,56746.0,60037.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 04:00:00,47.93,56987.0,58281.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 05:00:00,50.28,56842.0,59460.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 06:00:00,58.13,59448.0,63580.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 07:00:00,69.22,62862.0,71388.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 08:00:00,74.9,65909.0,76758.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 09:00:00,73.91,65603.0,75739.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 10:00:00,72.88,65388.0,75441.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 11:00:00,70.1,64290.0,74762.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 12:00:00,66.84,63851.0,74638.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 13:00:00,66.84,63178.0,74373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 14:00:00,64.88,62082.0,70588.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 15:00:00,65.1,62346.0,68387.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 16:00:00,69.46,63076.0,67625.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 17:00:00,82.06,65608.0,69515.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 18:00:00,75.5,67256.0,73910.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 19:00:00,71.71,67024.0,75427.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 20:00:00,67.15,64077.0,72445.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 21:00:00,59.56,62098.0,68815.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 22:00:00,60.71,60664.0,66121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-16 23:00:00,61.63,61682.0,69796.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-17 00:00:00,55.74,58755.0,67844.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 01:00:00,50.68,56719.0,63266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 02:00:00,49.2,55586.0,63219.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 03:00:00,45.78,54923.0,59385.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 04:00:00,42.02,54512.0,57466.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 05:00:00,42.62,54325.0,57130.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 06:00:00,46.11,55015.0,59020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 07:00:00,49.63,55785.0,62281.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 08:00:00,55.23,58288.0,65410.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 09:00:00,57.02,59940.0,67044.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 10:00:00,59.83,60332.0,68378.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 11:00:00,58.05,59854.0,67830.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 12:00:00,56.2,60160.0,68266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 13:00:00,52.87,59109.0,69143.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 14:00:00,49.68,57364.0,64649.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 15:00:00,50.68,56761.0,62120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 16:00:00,54.8,57170.0,61025.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 17:00:00,61.01,59880.0,63160.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 18:00:00,68.1,62541.0,67995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 19:00:00,69.28,63553.0,69893.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 20:00:00,60.97,61594.0,68001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 21:00:00,55.69,59405.0,65248.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 22:00:00,55.76,58111.0,63114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-17 23:00:00,53.93,59571.0,67920.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FR,2016-12-18 00:00:00,49.0,58490.0,66986.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 01:00:00,47.0,56146.0,62396.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 02:00:00,43.95,56047.0,62198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 03:00:00,41.11,54883.0,58369.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 04:00:00,37.94,54529.0,56163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 05:00:00,39.34,54297.0,55299.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 06:00:00,40.76,55376.0,56492.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 07:00:00,42.62,55465.0,58215.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 08:00:00,44.33,54964.0,60380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 09:00:00,46.13,55935.0,62277.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 10:00:00,51.41,57120.0,64771.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 11:00:00,52.29,57726.0,65889.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 12:00:00,52.0,58922.0,67103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 13:00:00,49.78,58721.0,68130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 14:00:00,45.82,57477.0,62929.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 15:00:00,47.43,57146.0,60584.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 16:00:00,49.98,57723.0,59915.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 17:00:00,59.58,60341.0,62329.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 18:00:00,67.48,63259.0,67862.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 19:00:00,70.01,64350.0,71137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 20:00:00,66.0,63231.0,70089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 21:00:00,57.32,61346.0,67380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 22:00:00,56.26,60418.0,64908.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-18 23:00:00,54.59,61080.0,69041.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FR,2016-12-19 00:00:00,50.96,59158.0,67513.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 01:00:00,48.8,57690.0,63880.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 02:00:00,46.66,57154.0,64067.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 03:00:00,43.93,55902.0,61042.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 04:00:00,43.32,56015.0,59392.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 05:00:00,47.3,56877.0,60920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 06:00:00,57.5,58984.0,65313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 07:00:00,71.27,63183.0,72340.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 08:00:00,83.24,66770.0,76795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 09:00:00,75.1,67577.0,78879.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 10:00:00,74.99,67427.0,79457.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 11:00:00,76.88,67042.0,79446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 12:00:00,75.08,66737.0,79797.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 13:00:00,71.48,66872.0,79844.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 14:00:00,72.89,66432.0,77500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 15:00:00,72.99,65392.0,75507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 16:00:00,69.24,66423.0,74755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 17:00:00,79.6,69185.0,76707.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 18:00:00,84.35,71112.0,80249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 19:00:00,85.14,70794.0,82135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 20:00:00,72.35,67144.0,78741.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 21:00:00,69.44,64885.0,74109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 22:00:00,67.88,63738.0,71157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-19 23:00:00,66.16,64174.0,74769.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 00:00:00,62.4,61888.0,72459.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 01:00:00,54.23,60341.0,68150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 02:00:00,51.56,59177.0,67807.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 03:00:00,50.05,58379.0,64808.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 04:00:00,48.62,58376.0,62707.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 05:00:00,51.35,58310.0,63999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 06:00:00,59.58,61379.0,67965.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 07:00:00,70.0,64568.0,73326.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 08:00:00,77.5,67920.0,78884.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 09:00:00,75.02,68377.0,80521.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 10:00:00,71.4,68493.0,81088.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 11:00:00,75.5,67931.0,81349.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 12:00:00,72.06,66660.0,81459.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 13:00:00,69.87,65886.0,81529.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 14:00:00,72.04,65872.0,79023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 15:00:00,75.7,65913.0,76698.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 16:00:00,78.99,66297.0,76030.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 17:00:00,79.74,68873.0,77359.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 18:00:00,91.9,70570.0,80848.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 19:00:00,77.0,70363.0,82289.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 20:00:00,70.69,68475.0,79102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 21:00:00,68.75,65762.0,74410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 22:00:00,66.16,64318.0,71775.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-20 23:00:00,62.51,65389.0,75370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FR,2016-12-21 00:00:00,58.65,63500.0,73382.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 01:00:00,53.93,61355.0,68016.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 02:00:00,50.23,60637.0,67838.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 03:00:00,48.81,59912.0,64349.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 04:00:00,47.12,59127.0,62539.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 05:00:00,49.2,60001.0,63840.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 06:00:00,58.23,61832.0,66446.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 07:00:00,67.49,64626.0,72653.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 08:00:00,70.15,67595.0,77841.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 09:00:00,70.69,68519.0,78411.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 10:00:00,70.2,68575.0,79003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 11:00:00,69.2,67752.0,79150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 12:00:00,67.53,66615.0,79629.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 13:00:00,67.49,66019.0,79320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 14:00:00,67.23,65353.0,76374.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 15:00:00,67.23,65414.0,73745.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 16:00:00,68.75,65791.0,72892.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 17:00:00,73.59,67900.0,74100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 18:00:00,79.48,70148.0,77319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 19:00:00,75.0,70453.0,79718.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 20:00:00,72.69,67967.0,76569.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 21:00:00,69.9,65651.0,72485.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 22:00:00,67.88,64963.0,69524.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-21 23:00:00,66.18,64975.0,73195.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FR,2016-12-22 00:00:00,55.04,62967.0,71379.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 01:00:00,51.0,61500.0,66083.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 02:00:00,49.88,61477.0,65998.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 03:00:00,49.0,59425.0,62478.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 04:00:00,49.0,59418.0,60648.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 05:00:00,50.0,59949.0,60935.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 06:00:00,54.62,61712.0,63686.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 07:00:00,70.2,64956.0,68876.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 08:00:00,72.44,67502.0,73936.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 09:00:00,72.65,68221.0,74791.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 10:00:00,71.42,67980.0,75013.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 11:00:00,70.69,67118.0,74802.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 12:00:00,68.5,66324.0,74674.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 13:00:00,68.49,65656.0,75195.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 14:00:00,68.5,65407.0,71599.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 15:00:00,68.14,65610.0,69113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 16:00:00,68.7,66211.0,67994.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 17:00:00,72.65,67975.0,68861.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 18:00:00,74.69,70188.0,72157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 19:00:00,74.69,71045.0,74583.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 20:00:00,72.69,69399.0,72505.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 21:00:00,61.34,65613.0,68421.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 22:00:00,64.57,63931.0,65624.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-22 23:00:00,60.4,64341.0,69634.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FR,2016-12-23 00:00:00,57.97,62705.0,67462.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-23 01:00:00,53.61,60769.0,62189.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FR,2016-12-23 02:00:00,52.96,58671.0,62511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
