unique_id,ds,y,sell_price,event_type_Cultural,event_type_National,event_type_Religious,event_type_Sporting
FOODS_1_005,2013-08-29,3,3.28,0,0,0,0
FOODS_1_005,2013-08-30,3,3.28,0,0,0,0
FOODS_1_005,2013-08-31,3,3.28,0,0,0,0
FOODS_1_005,2013-09-01,1,3.28,0,0,0,0
FOODS_1_005,2013-09-02,1,3.28,0,1,0,0
FOODS_1_005,2013-09-03,0,3.28,0,0,0,0
FOODS_1_005,2013-09-04,4,3.28,0,0,0,0
FOODS_1_005,2013-09-05,0,3.28,0,0,0,0
FOODS_1_005,2013-09-06,2,3.28,0,0,0,0
FOODS_1_005,2013-09-07,5,3.28,0,0,0,0
FOODS_1_005,2013-09-08,3,3.28,0,0,0,0
FOODS_1_005,2013-09-09,3,3.28,0,0,0,0
FOODS_1_005,2013-09-10,2,3.28,0,0,0,0
FOODS_1_005,2013-09-11,11,3.28,0,0,0,0
FOODS_1_005,2013-09-12,1,3.28,0,0,0,0
FOODS_1_005,2013-09-13,1,3.28,0,0,0,0
FOODS_1_005,2013-09-14,2,3.28,0,0,0,0
FOODS_1_005,2013-09-15,1,3.28,0,0,0,0
FOODS_1_005,2013-09-16,0,3.28,0,0,0,0
FOODS_1_005,2013-09-17,0,3.28,0,0,0,0
FOODS_1_005,2013-09-18,1,3.28,0,0,0,0
FOODS_1_005,2013-09-19,2,3.28,0,0,0,0
FOODS_1_005,2013-09-20,1,3.28,0,0,0,0
FOODS_1_005,2013-09-21,5,3.28,0,0,0,0
FOODS_1_005,2013-09-22,0,3.28,0,0,0,0
FOODS_1_005,2013-09-23,1,3.28,0,0,0,0
FOODS_1_005,2013-09-24,1,3.28,0,0,0,0
FOODS_1_005,2013-09-25,1,3.28,0,0,0,0
FOODS_1_005,2013-09-26,1,3.28,0,0,0,0
FOODS_1_005,2013-09-27,3,3.28,0,0,0,0
FOODS_1_005,2013-09-28,2,3.28,0,0,0,0
FOODS_1_005,2013-09-29,2,3.28,0,0,0,0
FOODS_1_005,2013-09-30,0,3.28,0,0,0,0
FOODS_1_005,2013-10-01,1,3.28,0,0,0,0
FOODS_1_005,2013-10-02,0,3.28,0,0,0,0
FOODS_1_005,2013-10-03,0,3.28,0,0,0,0
FOODS_1_005,2013-10-04,2,3.28,0,0,0,0
FOODS_1_005,2013-10-05,5,3.28,0,0,0,0
FOODS_1_005,2013-10-06,1,3.28,0,0,0,0
FOODS_1_005,2013-10-07,2,3.28,0,0,0,0
FOODS_1_005,2013-10-08,1,3.28,0,0,0,0
FOODS_1_005,2013-10-09,1,3.28,0,0,0,0
FOODS_1_005,2013-10-10,0,3.28,0,0,0,0
FOODS_1_005,2013-10-11,1,3.28,0,0,0,0
FOODS_1_005,2013-10-12,0,3.28,0,0,0,0
FOODS_1_005,2013-10-13,1,3.28,0,0,0,0
FOODS_1_005,2013-10-14,0,3.28,0,1,0,0
FOODS_1_005,2013-10-15,0,3.28,0,0,1,0
FOODS_1_005,2013-10-16,1,3.28,0,0,0,0
FOODS_1_005,2013-10-17,0,3.28,0,0,0,0
FOODS_1_005,2013-10-18,1,3.28,0,0,0,0
FOODS_1_005,2013-10-19,3,3.28,0,0,0,0
FOODS_1_005,2013-10-20,0,3.28,0,0,0,0
FOODS_1_005,2013-10-21,1,3.28,0,0,0,0
FOODS_1_005,2013-10-22,3,3.28,0,0,0,0
FOODS_1_005,2013-10-23,0,3.28,0,0,0,0
FOODS_1_005,2013-10-24,1,3.28,0,0,0,0
FOODS_1_005,2013-10-25,1,3.28,0,0,0,0
FOODS_1_005,2013-10-26,3,3.28,0,0,0,0
FOODS_1_005,2013-10-27,1,3.28,0,0,0,0
FOODS_1_005,2013-10-28,4,3.28,0,0,0,0
FOODS_1_005,2013-10-29,3,3.28,0,0,0,0
FOODS_1_005,2013-10-30,5,3.28,0,0,0,0
FOODS_1_005,2013-10-31,12,3.28,1,0,0,0
FOODS_1_005,2013-11-01,1,3.28,0,0,0,0
FOODS_1_005,2013-11-02,0,3.28,0,0,0,0
FOODS_1_005,2013-11-03,3,3.28,0,0,0,0
FOODS_1_005,2013-11-04,0,3.28,0,0,0,0
FOODS_1_005,2013-11-05,1,3.28,0,0,0,0
FOODS_1_005,2013-11-06,0,3.28,0,0,0,0
FOODS_1_005,2013-11-07,0,3.28,0,0,0,0
FOODS_1_005,2013-11-08,0,3.28,0,0,0,0
FOODS_1_005,2013-11-09,1,3.28,0,0,0,0
FOODS_1_005,2013-11-10,4,3.28,0,0,0,0
FOODS_1_005,2013-11-11,1,3.28,0,1,0,0
FOODS_1_005,2013-11-12,0,3.28,0,0,0,0
FOODS_1_005,2013-11-13,1,3.28,0,0,0,0
FOODS_1_005,2013-11-14,0,3.28,0,0,0,0
FOODS_1_005,2013-11-15,2,3.28,0,0,0,0
FOODS_1_005,2013-11-16,2,3.28,0,0,0,0
FOODS_1_005,2013-11-17,0,3.28,0,0,0,0
FOODS_1_005,2013-11-18,0,3.28,0,0,0,0
FOODS_1_005,2013-11-19,1,3.28,0,0,0,0
FOODS_1_005,2013-11-20,1,3.28,0,0,0,0
FOODS_1_005,2013-11-21,0,3.28,0,0,0,0
FOODS_1_005,2013-11-22,0,3.28,0,0,0,0
FOODS_1_005,2013-11-23,0,3.28,0,0,0,0
FOODS_1_005,2013-11-24,0,3.28,0,0,0,0
FOODS_1_005,2013-11-25,0,3.28,0,0,0,0
FOODS_1_005,2013-11-26,0,3.28,0,0,0,0
FOODS_1_005,2013-11-27,0,3.28,0,0,0,0
FOODS_1_005,2013-11-28,1,3.28,0,1,0,0
FOODS_1_005,2013-11-29,0,3.28,0,0,0,0
FOODS_1_005,2013-11-30,1,3.28,0,0,0,0
FOODS_1_005,2013-12-01,0,3.28,0,0,0,0
FOODS_1_005,2013-12-02,0,3.28,0,0,0,0
FOODS_1_005,2013-12-03,1,3.28,0,0,0,0
FOODS_1_005,2013-12-04,1,3.28,0,0,0,0
FOODS_1_005,2013-12-05,1,3.28,0,0,1,0
FOODS_1_005,2013-12-06,0,3.28,0,0,0,0
FOODS_1_005,2013-12-07,0,3.28,0,0,0,0
FOODS_1_005,2013-12-08,1,3.28,0,0,0,0
FOODS_1_005,2013-12-09,0,3.28,0,0,0,0
FOODS_1_005,2013-12-10,1,3.28,0,0,0,0
FOODS_1_005,2013-12-11,0,3.28,0,0,0,0
FOODS_1_005,2013-12-12,2,3.28,0,0,0,0
FOODS_1_005,2013-12-13,0,3.28,0,0,0,0
FOODS_1_005,2013-12-14,0,3.28,0,0,0,0
FOODS_1_005,2013-12-15,2,3.28,0,0,0,0
FOODS_1_005,2013-12-16,0,3.28,0,0,0,0
FOODS_1_005,2013-12-17,1,3.28,0,0,0,0
FOODS_1_005,2013-12-18,2,3.28,0,0,0,0
FOODS_1_005,2013-12-19,0,3.28,0,0,0,0
FOODS_1_005,2013-12-20,1,3.28,0,0,0,0
FOODS_1_005,2013-12-21,1,3.28,0,0,0,0
FOODS_1_005,2013-12-22,1,3.28,0,0,0,0
FOODS_1_005,2013-12-23,0,3.28,0,0,0,0
FOODS_1_005,2013-12-24,2,3.28,0,0,0,0
FOODS_1_005,2013-12-25,0,3.28,0,1,0,0
FOODS_1_005,2013-12-26,0,3.28,0,0,0,0
FOODS_1_005,2013-12-27,0,3.28,0,0,0,0
FOODS_1_005,2013-12-28,0,3.28,0,0,0,0
FOODS_1_005,2013-12-29,0,3.28,0,0,0,0
FOODS_1_005,2013-12-30,1,3.28,0,0,0,0
FOODS_1_005,2013-12-31,0,3.28,0,0,0,0
FOODS_1_005,2014-01-01,0,3.28,0,1,0,0
FOODS_1_005,2014-01-02,0,3.28,0,0,0,0
FOODS_1_005,2014-01-03,0,3.28,0,0,0,0
FOODS_1_005,2014-01-04,0,3.28,0,0,0,0
FOODS_1_005,2014-01-05,0,3.28,0,0,0,0
FOODS_1_005,2014-01-06,0,3.28,0,0,0,0
FOODS_1_005,2014-01-07,0,3.28,0,0,1,0
FOODS_1_005,2014-01-08,0,3.28,0,0,0,0
FOODS_1_005,2014-01-09,0,3.28,0,0,0,0
FOODS_1_005,2014-01-10,0,3.28,0,0,0,0
FOODS_1_005,2014-01-11,0,3.28,0,0,0,0
FOODS_1_005,2014-01-12,0,3.28,0,0,0,0
FOODS_1_005,2014-01-13,0,3.28,0,0,0,0
FOODS_1_005,2014-01-14,0,3.28,0,0,0,0
FOODS_1_005,2014-01-15,1,3.28,0,0,0,0
FOODS_1_005,2014-01-16,0,3.28,0,0,0,0
FOODS_1_005,2014-01-17,1,3.28,0,0,0,0
FOODS_1_005,2014-01-18,2,3.28,0,0,0,0
FOODS_1_005,2014-01-19,0,3.28,0,0,0,0
FOODS_1_005,2014-01-20,0,3.28,0,1,0,0
FOODS_1_005,2014-01-21,0,3.28,0,0,0,0
FOODS_1_005,2014-01-22,0,3.28,0,0,0,0
FOODS_1_005,2014-01-23,0,3.28,0,0,0,0
FOODS_1_005,2014-01-24,1,3.28,0,0,0,0
FOODS_1_005,2014-01-25,0,3.28,0,0,0,0
FOODS_1_005,2014-01-26,0,3.28,0,0,0,0
FOODS_1_005,2014-01-27,0,3.28,0,0,0,0
FOODS_1_005,2014-01-28,1,3.28,0,0,0,0
FOODS_1_005,2014-01-29,1,3.28,0,0,0,0
FOODS_1_005,2014-01-30,0,3.28,0,0,0,0
FOODS_1_005,2014-01-31,2,3.28,0,0,0,0
FOODS_1_005,2014-02-01,2,3.28,0,0,0,0
FOODS_1_005,2014-02-02,2,3.28,0,0,0,1
FOODS_1_005,2014-02-03,1,3.28,0,0,0,0
FOODS_1_005,2014-02-04,0,3.28,0,0,0,0
FOODS_1_005,2014-02-05,0,3.28,0,0,0,0
FOODS_1_005,2014-02-06,0,3.28,0,0,0,0
FOODS_1_005,2014-02-07,1,3.28,0,0,0,0
FOODS_1_005,2014-02-08,0,3.28,0,0,0,0
FOODS_1_005,2014-02-09,0,3.28,0,0,0,0
FOODS_1_005,2014-02-10,0,3.28,0,0,0,0
FOODS_1_005,2014-02-11,0,3.28,0,0,0,0
FOODS_1_005,2014-02-12,1,3.28,0,0,0,0
FOODS_1_005,2014-02-13,1,3.28,0,0,0,0
FOODS_1_005,2014-02-14,0,3.28,1,0,0,0
FOODS_1_005,2014-02-15,3,3.28,0,0,0,0
FOODS_1_005,2014-02-16,1,3.28,0,0,0,0
FOODS_1_005,2014-02-17,0,3.28,0,1,0,0
FOODS_1_005,2014-02-18,0,3.28,0,0,0,0
FOODS_1_005,2014-02-19,0,3.28,0,0,0,0
FOODS_1_005,2014-02-20,1,3.28,0,0,0,0
FOODS_1_005,2014-02-21,0,3.28,0,0,0,0
FOODS_1_005,2014-02-22,2,3.28,0,0,0,0
FOODS_1_005,2014-02-23,0,3.28,0,0,0,0
FOODS_1_005,2014-02-24,0,3.28,0,0,0,0
FOODS_1_005,2014-02-25,0,3.28,0,0,0,0
FOODS_1_005,2014-02-26,0,3.28,0,0,0,0
FOODS_1_005,2014-02-27,0,3.28,0,0,0,0
FOODS_1_005,2014-02-28,0,3.28,0,0,0,0
FOODS_1_005,2014-03-01,0,3.28,0,0,0,0
FOODS_1_005,2014-03-02,0,3.28,0,0,0,0
FOODS_1_005,2014-03-03,0,3.28,0,0,0,0
FOODS_1_005,2014-03-04,0,3.28,0,0,0,0
FOODS_1_005,2014-03-05,0,3.28,0,0,1,0
FOODS_1_005,2014-03-06,0,3.28,0,0,0,0
FOODS_1_005,2014-03-07,0,3.28,0,0,0,0
FOODS_1_005,2014-03-08,0,3.28,0,0,0,0
FOODS_1_005,2014-03-09,0,3.28,0,0,0,0
FOODS_1_005,2014-03-10,0,3.28,0,0,0,0
FOODS_1_005,2014-03-11,0,3.28,0,0,0,0
FOODS_1_005,2014-03-12,0,3.28,0,0,1,0
FOODS_1_005,2014-03-13,0,3.28,0,0,0,0
FOODS_1_005,2014-03-14,0,3.28,0,0,0,0
FOODS_1_005,2014-03-15,0,3.28,0,0,0,0
FOODS_1_005,2014-03-16,0,3.28,0,0,1,0
FOODS_1_005,2014-03-17,0,3.28,1,0,0,0
FOODS_1_005,2014-03-18,0,3.28,0,0,0,0
FOODS_1_005,2014-03-19,0,3.28,0,0,0,0
FOODS_1_005,2014-03-20,0,3.28,0,0,0,0
FOODS_1_005,2014-03-21,0,3.28,0,0,0,0
FOODS_1_005,2014-03-22,0,3.28,0,0,0,0
FOODS_1_005,2014-03-23,0,3.28,0,0,0,0
FOODS_1_005,2014-03-24,0,3.28,0,0,0,0
FOODS_1_005,2014-03-25,0,3.28,0,0,0,0
FOODS_1_005,2014-03-26,0,3.28,0,0,0,0
FOODS_1_005,2014-03-27,0,3.28,0,0,0,0
FOODS_1_005,2014-03-28,0,3.28,0,0,0,0
FOODS_1_005,2014-03-29,0,3.28,0,0,0,0
FOODS_1_005,2014-03-30,0,3.28,0,0,0,0
FOODS_1_005,2014-03-31,0,3.28,0,0,0,0
FOODS_1_005,2014-04-01,0,3.28,0,0,0,0
FOODS_1_005,2014-04-02,0,3.28,0,0,0,0
FOODS_1_005,2014-04-03,0,3.28,0,0,0,0
FOODS_1_005,2014-04-04,0,3.28,0,0,0,0
FOODS_1_005,2014-04-05,0,3.28,0,0,0,0
FOODS_1_005,2014-04-06,0,3.28,0,0,0,0
FOODS_1_005,2014-04-07,0,3.28,0,0,0,0
FOODS_1_005,2014-04-08,0,3.28,0,0,0,0
FOODS_1_005,2014-04-09,0,3.28,0,0,0,0
FOODS_1_005,2014-04-10,0,3.28,0,0,0,0
FOODS_1_005,2014-04-11,0,3.28,0,0,0,0
FOODS_1_005,2014-04-12,0,3.28,0,0,0,0
FOODS_1_005,2014-04-13,0,3.28,0,0,0,0
FOODS_1_005,2014-04-14,0,3.28,0,0,0,0
FOODS_1_005,2014-04-15,0,3.28,0,0,0,0
FOODS_1_005,2014-04-16,0,3.28,0,0,0,0
FOODS_1_005,2014-04-17,0,3.28,0,0,0,0
FOODS_1_005,2014-04-18,0,3.28,0,0,0,0
FOODS_1_005,2014-04-19,0,3.28,0,0,0,0
FOODS_1_005,2014-04-20,0,3.28,1,0,0,0
FOODS_1_005,2014-04-21,0,3.28,0,0,0,0
FOODS_1_005,2014-04-22,0,3.28,0,0,1,0
FOODS_1_005,2014-04-23,0,3.28,0,0,0,0
FOODS_1_005,2014-04-24,0,3.28,0,0,0,0
FOODS_1_005,2014-04-25,0,3.28,0,0,0,0
FOODS_1_005,2014-04-26,0,3.28,0,0,0,0
FOODS_1_005,2014-04-27,0,3.28,0,0,0,0
FOODS_1_005,2014-04-28,0,3.28,0,0,0,0
FOODS_1_005,2014-04-29,0,3.28,0,0,0,0
FOODS_1_005,2014-04-30,0,3.28,0,0,0,0
FOODS_1_005,2014-05-01,0,3.28,0,0,0,0
FOODS_1_005,2014-05-02,0,3.28,0,0,0,0
FOODS_1_005,2014-05-03,0,3.28,0,0,0,0
FOODS_1_005,2014-05-04,0,3.28,0,0,0,0
FOODS_1_005,2014-05-05,0,3.28,1,0,0,0
FOODS_1_005,2014-05-06,0,3.28,0,0,0,0
FOODS_1_005,2014-05-07,0,3.28,0,0,0,0
FOODS_1_005,2014-05-08,0,3.28,0,0,0,0
FOODS_1_005,2014-05-09,0,3.28,0,0,0,0
FOODS_1_005,2014-05-10,0,3.28,0,0,0,0
FOODS_1_005,2014-05-11,0,3.28,1,0,0,0
FOODS_1_005,2014-05-12,0,3.28,0,0,0,0
FOODS_1_005,2014-05-13,0,3.28,0,0,0,0
FOODS_1_005,2014-05-14,0,3.28,0,0,0,0
FOODS_1_005,2014-05-15,0,3.28,0,0,0,0
FOODS_1_005,2014-05-16,0,3.28,0,0,0,0
FOODS_1_005,2014-05-17,0,3.28,0,0,0,0
FOODS_1_005,2014-05-18,0,3.28,0,0,0,0
FOODS_1_005,2014-05-19,0,3.28,0,0,0,0
FOODS_1_005,2014-05-20,0,3.28,0,0,0,0
FOODS_1_005,2014-05-21,0,3.28,0,0,0,0
FOODS_1_005,2014-05-22,0,3.28,0,0,0,0
FOODS_1_005,2014-05-23,0,3.28,0,0,0,0
FOODS_1_005,2014-05-24,0,3.28,0,0,0,0
FOODS_1_005,2014-05-25,0,3.28,0,0,0,0
FOODS_1_005,2014-05-26,0,3.28,0,1,0,0
FOODS_1_005,2014-05-27,0,3.28,0,0,0,0
FOODS_1_005,2014-05-28,0,3.28,0,0,0,0
FOODS_1_005,2014-05-29,0,3.28,0,0,0,0
FOODS_1_005,2014-05-30,0,3.28,0,0,0,0
FOODS_1_005,2014-05-31,0,3.28,0,0,0,0
FOODS_1_005,2014-06-01,0,3.28,0,0,0,0
FOODS_1_005,2014-06-02,0,3.28,0,0,0,0
FOODS_1_005,2014-06-03,0,3.28,0,0,0,0
FOODS_1_005,2014-06-04,0,3.28,0,0,0,0
FOODS_1_005,2014-06-05,0,3.28,0,0,0,1
FOODS_1_005,2014-06-06,0,3.28,0,0,0,0
FOODS_1_005,2014-06-07,0,3.28,0,0,0,0
FOODS_1_005,2014-06-08,0,3.28,0,0,0,0
FOODS_1_005,2014-06-09,0,3.28,0,0,0,0
FOODS_1_005,2014-06-10,0,3.28,0,0,0,0
FOODS_1_005,2014-06-11,0,3.28,0,0,0,0
FOODS_1_005,2014-06-12,0,3.28,0,0,0,0
FOODS_1_005,2014-06-13,0,3.28,0,0,0,0
FOODS_1_005,2014-06-14,0,3.28,0,0,0,0
FOODS_1_005,2014-06-15,0,3.28,0,0,0,1
FOODS_1_005,2014-06-16,0,3.28,0,0,0,0
FOODS_1_005,2014-06-17,0,3.28,0,0,0,0
FOODS_1_005,2014-06-18,0,3.28,0,0,0,0
FOODS_1_005,2014-06-19,0,3.28,0,0,0,0
FOODS_1_005,2014-06-20,0,3.28,0,0,0,0
FOODS_1_005,2014-06-21,0,3.28,0,0,0,0
FOODS_1_005,2014-06-22,0,3.28,0,0,0,0
FOODS_1_005,2014-06-23,0,3.28,0,0,0,0
FOODS_1_005,2014-06-24,0,3.28,0,0,0,0
FOODS_1_005,2014-06-25,0,3.28,0,0,0,0
FOODS_1_005,2014-06-26,0,3.28,0,0,0,0
FOODS_1_005,2014-06-27,0,3.28,0,0,0,0
FOODS_1_005,2014-06-28,0,3.28,0,0,0,0
FOODS_1_005,2014-06-29,0,3.28,0,0,1,0
FOODS_1_005,2014-06-30,0,3.28,0,0,0,0
FOODS_1_005,2014-07-01,0,3.28,0,0,0,0
FOODS_1_005,2014-07-02,0,3.28,0,0,0,0
FOODS_1_005,2014-07-03,0,3.28,0,0,0,0
FOODS_1_005,2014-07-04,0,3.28,0,1,0,0
FOODS_1_005,2014-07-05,0,3.28,0,0,0,0
FOODS_1_005,2014-07-06,0,3.28,0,0,0,0
FOODS_1_005,2014-07-07,0,3.28,0,0,0,0
FOODS_1_005,2014-07-08,0,3.28,0,0,0,0
FOODS_1_005,2014-07-09,0,3.28,0,0,0,0
FOODS_1_005,2014-07-10,0,3.28,0,0,0,0
FOODS_1_005,2014-07-11,0,3.28,0,0,0,0
FOODS_1_005,2014-07-12,0,3.28,0,0,0,0
FOODS_1_005,2014-07-13,0,3.28,0,0,0,0
FOODS_1_005,2014-07-14,0,3.28,0,0,0,0
FOODS_1_005,2014-07-15,0,3.28,0,0,0,0
FOODS_1_005,2014-07-16,0,3.28,0,0,0,0
FOODS_1_005,2014-07-17,0,3.28,0,0,0,0
FOODS_1_005,2014-07-18,0,3.28,0,0,0,0
FOODS_1_005,2014-07-19,0,3.28,0,0,0,0
FOODS_1_005,2014-07-20,0,3.28,0,0,0,0
FOODS_1_005,2014-07-21,0,3.28,0,0,0,0
FOODS_1_005,2014-07-22,0,3.28,0,0,0,0
FOODS_1_005,2014-07-23,0,3.28,0,0,0,0
FOODS_1_005,2014-07-24,0,3.28,0,0,0,0
FOODS_1_005,2014-07-25,0,3.28,0,0,0,0
FOODS_1_005,2014-07-26,0,3.28,0,0,0,0
FOODS_1_005,2014-07-27,0,3.28,0,0,0,0
FOODS_1_005,2014-07-28,0,3.28,0,0,0,0
FOODS_1_005,2014-07-29,0,3.28,0,0,1,0
FOODS_1_005,2014-07-30,0,3.28,0,0,0,0
FOODS_1_005,2014-07-31,0,3.28,0,0,0,0
FOODS_1_005,2014-08-01,0,3.28,0,0,0,0
FOODS_1_005,2014-08-02,0,3.28,0,0,0,0
FOODS_1_005,2014-08-03,0,3.28,0,0,0,0
FOODS_1_005,2014-08-04,0,3.28,0,0,0,0
FOODS_1_005,2014-08-05,0,3.28,0,0,0,0
FOODS_1_005,2014-08-06,0,3.28,0,0,0,0
FOODS_1_005,2014-08-07,0,3.28,0,0,0,0
FOODS_1_005,2014-08-08,0,3.28,0,0,0,0
FOODS_1_005,2014-08-09,0,3.28,0,0,0,0
FOODS_1_005,2014-08-10,0,3.28,0,0,0,0
FOODS_1_005,2014-08-11,0,3.28,0,0,0,0
FOODS_1_005,2014-08-12,0,3.28,0,0,0,0
FOODS_1_005,2014-08-13,0,3.28,0,0,0,0
FOODS_1_005,2014-08-14,0,3.28,0,0,0,0
FOODS_1_005,2014-08-15,0,3.28,0,0,0,0
FOODS_1_005,2014-08-16,0,3.54,0,0,0,0
FOODS_1_005,2014-08-17,0,3.54,0,0,0,0
FOODS_1_005,2014-08-18,0,3.54,0,0,0,0
FOODS_1_005,2014-08-19,0,3.54,0,0,0,0
FOODS_1_005,2014-08-20,0,3.54,0,0,0,0
FOODS_1_005,2014-08-21,1,3.54,0,0,0,0
FOODS_1_005,2014-08-22,3,3.54,0,0,0,0
FOODS_1_005,2014-08-23,2,3.54,0,0,0,0
FOODS_1_005,2014-08-24,4,3.54,0,0,0,0
FOODS_1_005,2014-08-25,1,3.54,0,0,0,0
FOODS_1_005,2014-08-26,1,3.54,0,0,0,0
FOODS_1_005,2014-08-27,2,3.54,0,0,0,0
FOODS_1_005,2014-08-28,4,3.54,0,0,0,0
FOODS_1_005,2014-08-29,2,3.54,0,0,0,0
FOODS_1_005,2014-08-30,1,3.54,0,0,0,0
FOODS_1_005,2014-08-31,5,3.54,0,0,0,0
FOODS_1_005,2014-09-01,1,3.54,0,1,0,0
FOODS_1_005,2014-09-02,1,3.54,0,0,0,0
FOODS_1_005,2014-09-03,2,3.54,0,0,0,0
FOODS_1_005,2014-09-04,4,3.54,0,0,0,0
FOODS_1_005,2014-09-05,1,3.54,0,0,0,0
FOODS_1_005,2014-09-06,6,3.54,0,0,0,0
FOODS_1_005,2014-09-07,1,3.54,0,0,0,0
FOODS_1_005,2014-09-08,3,3.54,0,0,0,0
FOODS_1_005,2014-09-09,2,3.54,0,0,0,0
FOODS_1_005,2014-09-10,1,3.54,0,0,0,0
FOODS_1_005,2014-09-11,4,3.54,0,0,0,0
FOODS_1_005,2014-09-12,5,3.54,0,0,0,0
FOODS_1_005,2014-09-13,0,3.54,0,0,0,0
FOODS_1_005,2014-09-14,0,3.54,0,0,0,0
FOODS_1_005,2014-09-15,1,3.54,0,0,0,0
FOODS_1_005,2014-09-16,0,3.54,0,0,0,0
FOODS_1_005,2014-09-17,2,3.54,0,0,0,0
FOODS_1_005,2014-09-18,0,3.54,0,0,0,0
FOODS_1_005,2014-09-19,0,3.54,0,0,0,0
FOODS_1_005,2014-09-20,2,3.54,0,0,0,0
FOODS_1_005,2014-09-21,2,3.54,0,0,0,0
FOODS_1_005,2014-09-22,2,3.54,0,0,0,0
FOODS_1_005,2014-09-23,4,3.54,0,0,0,0
FOODS_1_005,2014-09-24,2,3.54,0,0,0,0
FOODS_1_005,2014-09-25,3,3.54,0,0,0,0
FOODS_1_005,2014-09-26,1,3.54,0,0,0,0
FOODS_1_005,2014-09-27,2,3.54,0,0,0,0
FOODS_1_005,2014-09-28,2,3.54,0,0,0,0
FOODS_1_005,2014-09-29,0,3.54,0,0,0,0
FOODS_1_005,2014-09-30,1,3.54,0,0,0,0
FOODS_1_005,2014-10-01,2,3.54,0,0,0,0
FOODS_1_005,2014-10-02,1,3.54,0,0,0,0
FOODS_1_005,2014-10-03,0,3.54,0,0,0,0
FOODS_1_005,2014-10-04,1,3.54,0,0,1,0
FOODS_1_005,2014-10-05,1,3.54,0,0,0,0
FOODS_1_005,2014-10-06,0,3.54,0,0,0,0
FOODS_1_005,2014-10-07,2,3.54,0,0,0,0
FOODS_1_005,2014-10-08,2,3.54,0,0,0,0
FOODS_1_005,2014-10-09,0,3.54,0,0,0,0
FOODS_1_005,2014-10-10,7,3.54,0,0,0,0
FOODS_1_005,2014-10-11,9,3.54,0,0,0,0
FOODS_1_005,2014-10-12,2,3.54,0,0,0,0
FOODS_1_005,2014-10-13,6,3.54,0,1,0,0
FOODS_1_005,2014-10-14,2,3.54,0,0,0,0
FOODS_1_005,2014-10-15,1,3.54,0,0,0,0
FOODS_1_005,2014-10-16,2,3.54,0,0,0,0
FOODS_1_005,2014-10-17,1,3.54,0,0,0,0
FOODS_1_005,2014-10-18,3,3.54,0,0,0,0
FOODS_1_005,2014-10-19,6,3.54,0,0,0,0
FOODS_1_005,2014-10-20,0,3.54,0,0,0,0
FOODS_1_005,2014-10-21,1,3.54,0,0,0,0
FOODS_1_005,2014-10-22,0,3.54,0,0,0,0
FOODS_1_005,2014-10-23,2,3.54,0,0,0,0
FOODS_1_005,2014-10-24,4,3.54,0,0,0,0
FOODS_1_005,2014-10-25,4,3.54,0,0,0,0
FOODS_1_005,2014-10-26,1,3.54,0,0,0,0
FOODS_1_005,2014-10-27,2,3.54,0,0,0,0
FOODS_1_005,2014-10-28,3,3.54,0,0,0,0
FOODS_1_005,2014-10-29,1,3.54,0,0,0,0
FOODS_1_005,2014-10-30,2,3.54,0,0,0,0
FOODS_1_005,2014-10-31,16,3.54,1,0,0,0
FOODS_1_005,2014-11-01,0,3.54,0,0,0,0
FOODS_1_005,2014-11-02,0,3.54,0,0,0,0
FOODS_1_005,2014-11-03,0,3.54,0,0,0,0
FOODS_1_005,2014-11-04,1,3.54,0,0,0,0
FOODS_1_005,2014-11-05,0,3.54,0,0,0,0
FOODS_1_005,2014-11-06,1,3.54,0,0,0,0
FOODS_1_005,2014-11-07,0,3.54,0,0,0,0
FOODS_1_005,2014-11-08,1,3.54,0,0,0,0
FOODS_1_005,2014-11-09,2,3.54,0,0,0,0
FOODS_1_005,2014-11-10,0,3.54,0,0,0,0
FOODS_1_005,2014-11-11,0,3.54,0,1,0,0
FOODS_1_005,2014-11-12,1,3.54,0,0,0,0
FOODS_1_005,2014-11-13,0,3.54,0,0,0,0
FOODS_1_005,2014-11-14,0,3.54,0,0,0,0
FOODS_1_005,2014-11-15,1,3.54,0,0,0,0
FOODS_1_005,2014-11-16,1,3.54,0,0,0,0
FOODS_1_005,2014-11-17,0,3.54,0,0,0,0
FOODS_1_005,2014-11-18,2,3.54,0,0,0,0
FOODS_1_005,2014-11-19,1,3.54,0,0,0,0
FOODS_1_005,2014-11-20,2,3.54,0,0,0,0
FOODS_1_005,2014-11-21,0,3.54,0,0,0,0
FOODS_1_005,2014-11-22,2,3.54,0,0,0,0
FOODS_1_005,2014-11-23,1,3.54,0,0,0,0
FOODS_1_005,2014-11-24,1,3.54,0,0,0,0
FOODS_1_005,2014-11-25,0,3.54,0,0,0,0
FOODS_1_005,2014-11-26,3,3.54,0,0,0,0
FOODS_1_005,2014-11-27,0,3.54,0,1,0,0
FOODS_1_005,2014-11-28,0,3.54,0,0,0,0
FOODS_1_005,2014-11-29,1,3.54,0,0,0,0
FOODS_1_005,2014-11-30,0,3.54,0,0,0,0
FOODS_1_005,2014-12-01,0,3.54,0,0,0,0
FOODS_1_005,2014-12-02,1,3.54,0,0,0,0
FOODS_1_005,2014-12-03,2,3.54,0,0,0,0
FOODS_1_005,2014-12-04,0,3.54,0,0,0,0
FOODS_1_005,2014-12-05,0,3.54,0,0,0,0
FOODS_1_005,2014-12-06,1,3.54,0,0,0,0
